Price,ID,Eye Colour,Fur,Pattern,Eye Shape,Accent Color,Highlight Color,Mouth,Base Color,Wild Element,Likes,Cooldown,gen
0.005,352243,sizzurp,sphynx,luckystripe,crazy,granitegrey,swampgreen,pouty,greymatter,,0,Snappy Cooldown ,6
0.005,337873,topaz,cymric,luckystripe,raisedbrow,granitegrey,royalpurple,pouty,salmon,,1,Brisk Cooldown ,13
0.005,186390,gold,munchkin,tigerpunk,googly,kittencream,coffee,whixtensions,mauveover,,0,Plodding Cooldown ,5
0.005,278758,topaz,sphynx,totesbasic,googly,bloodred,violet,whixtensions,mauveover,,1,Brisk Cooldown ,9
0.005,554208,strawberry,birman,tiger,thicccbrowz,icy,royalpurple,saycheese,cottoncandy,,0,Swift Cooldown ,3
0.005,317452,strawberry,sphynx,totesbasic,raisedbrow,kittencream,lemonade,pouty,mauveover,,0,Sluggish Cooldown ,23
0.005,392008,mintgreen,munchkin,totesbasic,googly,granitegrey,lemonade,whixtensions,shadowgrey,,0,Plodding Cooldown ,10
0.005,459039,strawberry,persian,calicool,raisedbrow,granitegrey,lemonade,happygokitty,salmon,,1,Brisk Cooldown ,11
0.005,260688,mintgreen,laperm,calicool,raisedbrow,kittencream,coffee,soserious,orangesoda,,1,Brisk Cooldown ,10
0.005,440375,gold,munchkin,totesbasic,googly,emeraldgreen,lemonade,whixtensions,orangesoda,,1,Snappy Cooldown ,8
0.005,276974,sizzurp,himalayan,calicool,raisedbrow,granitegrey,swampgreen,soserious,aquamarine,,0,Slow Cooldown ,21
0.005,412553,chestnut,ragdoll,spock,raisedbrow,bloodred,chocolate,saycheese,cottoncandy,,2,Swift Cooldown ,4
0.005,392208,gold,sphynx,totesbasic,crazy,peach,swampgreen,gerbil,cottoncandy,,0,Snappy Cooldown ,7
0.005,243692,strawberry,munchkin,spock,raisedbrow,granitegrey,wolfgrey,whixtensions,salmon,,1,Sluggish Cooldown ,6
0.005,558317,mintgreen,chartreux,spock,serpent,granitegrey,lemonade,happygokitty,aquamarine,,0,Snappy Cooldown ,7
0.005,1337039,olive,selkirk,arcreactor,simple,sully,butterscotch,confuzzled,cottoncandy,,0,Plodding Cooldown ,9
0.005,474663,mintgreen,selkirk,spangled,chronic,emeraldgreen,lemonade,beard,aquamarine,,2,Snappy Cooldown ,4
0.005,288352,gold,himalayan,totesbasic,simple,kittencream,royalpurple,happygokitty,oldlace,,1,Snappy Cooldown ,5
0.005,389050,mintgreen,cymric,totesbasic,crazy,granitegrey,chocolate,beard,shadowgrey,,1,Slow Cooldown ,20
0.005,384108,chestnut,sphynx,totesbasic,raisedbrow,daffodil,violet,gerbil,mauveover,,1,Brisk Cooldown ,10
0.005,387670,strawberry,munchkin,luckystripe,thicccbrowz,granitegrey,lemonade,gerbil,mauveover,,0,Snappy Cooldown ,9
0.005,377375,limegreen,ragamuffin,spock,simple,kittencream,royalpurple,happygokitty,greymatter,,2,Brisk Cooldown ,4
0.005,380572,mintgreen,ragamuffin,totesbasic,crazy,kittencream,lemonade,pouty,mauveover,,1,Snappy Cooldown ,7
0.005,380649,strawberry,ragamuffin,totesbasic,raisedbrow,kittencream,chocolate,pouty,shadowgrey,,1,Snappy Cooldown ,4
0.005,294687,sizzurp,munchkin,totesbasic,crazy,granitegrey,violet,happygokitty,aquamarine,,0,Brisk Cooldown ,6
0.005,215040,sizzurp,munchkin,spock,crazy,kittencream,chocolate,soserious,salmon,,0,Plodding Cooldown ,14
0.005,384970,bubblegum,laperm,totesbasic,simple,granitegrey,chocolate,happygokitty,cottoncandy,,0,Brisk Cooldown ,12
0.005,441412,topaz,himalayan,totesbasic,googly,granitegrey,coffee,happygokitty,orangesoda,,1,Brisk Cooldown ,11
0.005,542467,chestnut,ragamuffin,luckystripe,thicccbrowz,granitegrey,scarlet,soserious,cloudwhite,,0,Snappy Cooldown ,7
0.005,270159,mintgreen,himalayan,totesbasic,thicccbrowz,kittencream,chocolate,soserious,orangesoda,,0,Plodding Cooldown ,17
0.005,317813,chestnut,himalayan,tigerpunk,crazy,peach,swampgreen,happygokitty,cottoncandy,,0,Brisk Cooldown ,9
0.005,442990,strawberry,ragdoll,totesbasic,thicccbrowz,granitegrey,swampgreen,saycheese,greymatter,,1,Brisk Cooldown ,13
0.005,146384,gold,munchkin,totesbasic,crazy,granitegrey,swampgreen,happygokitty,mauveover,,0,Plodding Cooldown ,6
0.005,94680,topaz,sphynx,totesbasic,simple,granitegrey,chocolate,soserious,salmon,,0,Slow Cooldown ,15
0.005,112218,chestnut,himalayan,totesbasic,simple,granitegrey,swampgreen,pouty,orangesoda,,0,Brisk Cooldown ,5
0.005,320939,strawberry,himalayan,totesbasic,raisedbrow,kittencream,coffee,happygokitty,orangesoda,,0,Plodding Cooldown ,14
0.005,1330507,coralsunrise,selkirk,arcreactor,stunned,granitegrey,royalpurple,soserious,greymatter,,0,Slow Cooldown ,9
0.005,412810,strawberry,ragdoll,luckystripe,crazy,bloodred,royalpurple,saycheese,shadowgrey,,1,Swift Cooldown ,4
0.005,371084,mintgreen,cymric,luckystripe,simple,kittencream,royalpurple,saycheese,mauveover,,0,Slow Cooldown ,18
0.005,1329736,gold,ragdoll,amur,slyboots,sully,egyptiankohl,pouty,aquamarine,,0,Brisk Cooldown ,10
0.005,285741,gold,cymric,totesbasic,crazy,bloodred,lemonade,saycheese,greymatter,,1,Brisk Cooldown ,10
0.005,96709,topaz,sphynx,totesbasic,raisedbrow,kittencream,coffee,happygokitty,greymatter,,0,Plodding Cooldown ,10
0.005,257047,topaz,munchkin,luckystripe,thicccbrowz,emeraldgreen,lemonade,saycheese,cottoncandy,,1,Snappy Cooldown ,6
0.005,460730,sizzurp,ragamuffin,luckystripe,simple,kittencream,royalpurple,happygokitty,salmon,,1,Swift Cooldown ,5
0.005,446764,bubblegum,sphynx,amur,googly,sandalwood,coffee,soserious,salmon,,2,Snappy Cooldown ,7
0.005,626748,chestnut,sphynx,amur,simple,emeraldgreen,lilac,tongue,cottoncandy,,1,Snappy Cooldown ,4
0.005,274198,strawberry,sphynx,totesbasic,thicccbrowz,granitegrey,barkbrown,pouty,mauveover,,0,Sluggish Cooldown ,22
0.005,288350,strawberry,cymric,luckystripe,crazy,emeraldgreen,barkbrown,happygokitty,mauveover,,0,Snappy Cooldown ,6
0.005,1345528,olive,siberian,arcreactor,slyboots,sully,barkbrown,fangtastic,cottoncandy,,0,Snappy Cooldown ,9
0.005,649666,gold,selkirk,spock,thicccbrowz,belleblue,swampgreen,gerbil,oldlace,,1,Snappy Cooldown ,7
0.005,443144,gold,himalayan,totesbasic,thicccbrowz,emeraldgreen,barkbrown,saycheese,orangesoda,,1,Brisk Cooldown ,12
0.005,106046,topaz,himalayan,luckystripe,crazy,bloodred,swampgreen,soserious,cloudwhite,,1,Slow Cooldown ,19
0.005,558328,limegreen,sphynx,jaguar,slyboots,bloodred,wolfgrey,beard,orangesoda,,0,Brisk Cooldown ,11
0.005,316535,mintgreen,laperm,totesbasic,crazy,kittencream,scarlet,beard,cloudwhite,,2,Sluggish Cooldown ,17
0.005,412379,strawberry,sphynx,amur,raisedbrow,belleblue,lemonade,gerbil,salmon,,0,Swift Cooldown ,5
0.005,371994,mintgreen,sphynx,amur,simple,granitegrey,swampgreen,gerbil,cottoncandy,,0,Snappy Cooldown ,4
0.005,283813,limegreen,sphynx,totesbasic,fabulous,granitegrey,coffee,pouty,salmon,,0,Slow Cooldown ,12
0.005,57495,mintgreen,munchkin,totesbasic,crazy,granitegrey,chocolate,pouty,salmon,,0,Plodding Cooldown ,8
0.005,57047,sizzurp,ragamuffin,luckystripe,otaku,kittencream,lemonade,soserious,shadowgrey,,0,Sluggish Cooldown ,19
0.005,514258,chestnut,himalayan,totesbasic,stunned,purplehaze,swampgreen,happygokitty,cottoncandy,,1,Snappy Cooldown ,6
0.005,511860,gold,selkirk,spangled,raisedbrow,emeraldgreen,coffee,beard,hintomint,,0,Snappy Cooldown ,8
0.005,365329,strawberry,munchkin,calicool,googly,peach,swampgreen,whixtensions,oldlace,,0,Brisk Cooldown ,6
0.005,255418,strawberry,himalayan,luckystripe,simple,granitegrey,violet,whixtensions,salmon,,0,Brisk Cooldown ,8
0.005,242876,mintgreen,sphynx,totesbasic,thicccbrowz,bloodred,lemonade,saycheese,aquamarine,,0,Slow Cooldown ,15
0.005,432453,topaz,ragdoll,totesbasic,thicccbrowz,granitegrey,royalpurple,pouty,mauveover,,1,Snappy Cooldown ,4
0.005,387248,strawberry,cymric,totesbasic,raisedbrow,granitegrey,lemonade,happygokitty,greymatter,,0,Snappy Cooldown ,7
0.005,102368,mintgreen,ragamuffin,calicool,simple,granitegrey,skyblue,pouty,greymatter,,0,Slow Cooldown ,18
0.005,279400,topaz,munchkin,luckystripe,googly,kittencream,royalpurple,gerbil,greymatter,,1,Brisk Cooldown ,6
0.005,330581,topaz,himalayan,totesbasic,thicccbrowz,kittencream,lemonade,saycheese,salmon,,1,Snappy Cooldown ,6
0.005,1392851,pinefresh,birman,mittens,baddate,peach,coffee,cheeky,dragonfruit,,0,Plodding Cooldown ,15
0.005,296710,strawberry,munchkin,calicool,raisedbrow,granitegrey,chocolate,tongue,cottoncandy,,0,Brisk Cooldown ,5
0.005,616678,sizzurp,munchkin,amur,googly,emeraldgreen,royalpurple,saycheese,shadowgrey,,1,Snappy Cooldown ,6
0.005,1290795,limegreen,laperm,luckystripe,raisedbrow,emeraldgreen,peppermint,pouty,orangesoda,,0,Plodding Cooldown ,17
0.005,1324712,cyan,birman,totesbasic,slyboots,cashewmilk,lemonade,fangtastic,brownies,,0,Swift Cooldown ,4
0.005,399032,topaz,himalayan,luckystripe,simple,sandalwood,violet,soserious,oldlace,,1,Snappy Cooldown ,5
0.005,437451,mintgreen,munchkin,totesbasic,googly,sandalwood,cerulian,gerbil,orangesoda,,2,Brisk Cooldown ,8
0.005,198434,sizzurp,munchkin,totesbasic,raisedbrow,kittencream,chocolate,pouty,aquamarine,,1,Brisk Cooldown ,6
0.005,1304060,doridnudibranch,ragdoll,rascal,wiley,frosting,padparadscha,tongue,cinderella,,0,Brisk Cooldown ,11
0.005,224508,gold,munchkin,totesbasic,googly,bloodred,royalpurple,pouty,greymatter,,1,Slow Cooldown ,4
0.005,213259,sizzurp,himalayan,luckystripe,crazy,bloodred,scarlet,pouty,greymatter,,2,Plodding Cooldown ,7
0.005,251472,limegreen,laperm,totesbasic,raisedbrow,granitegrey,skyblue,whixtensions,aquamarine,,0,Snappy Cooldown ,9
0.005,223012,mintgreen,ragamuffin,totesbasic,raisedbrow,kittencream,royalpurple,soserious,greymatter,,0,Plodding Cooldown ,14
0.005,556617,mintgreen,birman,totesbasic,crazy,kittencream,coffee,happygokitty,cottoncandy,,0,Swift Cooldown ,4
0.005,241418,sizzurp,himalayan,luckystripe,raisedbrow,granitegrey,barkbrown,soserious,mauveover,,0,Plodding Cooldown ,10
0.005,533587,strawberry,cymric,spock,chronic,icy,swampgreen,saycheese,shadowgrey,,1,Snappy Cooldown ,9
0.005,155344,strawberry,himalayan,luckystripe,simple,kittencream,barkbrown,tongue,aquamarine,,0,Plodding Cooldown ,12
0.005,614493,topaz,sphynx,calicool,thicccbrowz,icy,swampgreen,wuvme,cottoncandy,,0,Snappy Cooldown ,6
0.005,68840,mintgreen,ragamuffin,totesbasic,otaku,kittencream,chocolate,happygokitty,salmon,,0,Slow Cooldown ,15
0.005,380329,strawberry,ragamuffin,totesbasic,crazy,granitegrey,skyblue,whixtensions,mauveover,,0,Brisk Cooldown ,11
0.005,120282,sizzurp,munchkin,luckystripe,raisedbrow,kittencream,barkbrown,pouty,orangesoda,,1,Slow Cooldown ,19
0.005,1295810,strawberry,selkirk,spock,chronic,granitegrey,chocolate,saycheese,onyx,,0,Snappy Cooldown ,6
0.005,535885,thundergrey,selkirk,amur,thicccbrowz,icy,scarlet,pouty,greymatter,,1,Swift Cooldown ,3
0.005,414136,bubblegum,munchkin,totesbasic,crazy,peach,lemonade,pouty,cottoncandy,,2,Brisk Cooldown ,11
0.005,342865,sizzurp,ragamuffin,totesbasic,crazy,granitegrey,swampgreen,happygokitty,salmon,,0,Plodding Cooldown ,14
0.005,93545,mintgreen,ragamuffin,luckystripe,thicccbrowz,granitegrey,chocolate,pouty,greymatter,,0,Plodding Cooldown ,15
0.005,1340555,gold,selkirk,arcreactor,thicccbrowz,purplehaze,coffee,grim,cinderella,,0,Snappy Cooldown ,6
0.005,473875,strawberry,munchkin,luckystripe,simple,icy,royalpurple,happygokitty,salmon,,3,Swift Cooldown ,3
0.005,323584,strawberry,ragamuffin,luckystripe,thicccbrowz,granitegrey,barkbrown,soserious,cloudwhite,,0,Brisk Cooldown ,11
0.005,585537,strawberry,birman,spangled,wonky,morningglory,swampgreen,grim,greymatter,,6,Swift Cooldown ,5
0.005,374949,chestnut,cymric,totesbasic,thicccbrowz,kittencream,royalpurple,beard,cottoncandy,,1,Brisk Cooldown ,11
0.005,602180,sapphire,ragdoll,totesbasic,crazy,granitegrey,swampgreen,whixtensions,aquamarine,,2,Snappy Cooldown ,6
0.005,232112,topaz,munchkin,totesbasic,crazy,granitegrey,barkbrown,pouty,aquamarine,,0,Swift Cooldown ,4
0.005,153932,sizzurp,ragamuffin,calicool,thicccbrowz,granitegrey,royalpurple,soserious,aquamarine,,0,Brisk Cooldown ,7
0.005,414491,strawberry,ragamuffin,totesbasic,crazy,granitegrey,scarlet,gerbil,aquamarine,,0,Brisk Cooldown ,12
0.005,409190,chestnut,munchkin,totesbasic,thicccbrowz,peach,coffee,saycheese,cottoncandy,,3,Snappy Cooldown ,7
0.005,210102,topaz,sphynx,totesbasic,thicccbrowz,granitegrey,lemonade,tongue,aquamarine,,1,Snappy Cooldown ,9
0.005,264822,mintgreen,cymric,totesbasic,googly,granitegrey,scarlet,whixtensions,salmon,,1,Slow Cooldown ,13
0.005,470678,sizzurp,ragdoll,luckystripe,crazy,kittencream,chocolate,soserious,cloudwhite,,1,Plodding Cooldown ,15
0.005,281433,sizzurp,himalayan,totesbasic,crazy,granitegrey,swampgreen,saycheese,aquamarine,,0,Brisk Cooldown ,11
0.005,1023732,thundergrey,cymric,totesbasic,raisedbrow,granitegrey,skyblue,grim,cinderella,,2,Sluggish Cooldown ,11
0.005,129318,limegreen,himalayan,luckystripe,crazy,granitegrey,lemonade,pouty,greymatter,,0,Snappy Cooldown ,7
0.005,386484,topaz,sphynx,totesbasic,simple,granitegrey,chocolate,soserious,greymatter,,0,Snappy Cooldown ,6
0.005,261253,strawberry,munchkin,totesbasic,crazy,emeraldgreen,chocolate,gerbil,mauveover,,0,Plodding Cooldown ,6
0.005,406228,gold,cymric,tigerpunk,googly,sandalwood,lemonade,soserious,salmon,,0,Plodding Cooldown ,14
0.005,402373,mintgreen,munchkin,luckystripe,simple,peach,royalpurple,soserious,greymatter,,0,Plodding Cooldown ,15
0.005,368433,strawberry,himalayan,totesbasic,crazy,belleblue,lemonade,whixtensions,aquamarine,,1,Snappy Cooldown ,6
0.005,893865,doridnudibranch,koladiviya,rascal,wiley,azaleablush,rosequartz,grim,aquamarine,,0,Swift Cooldown ,5
0.005,58354,strawberry,himalayan,totesbasic,crazy,granitegrey,barkbrown,pouty,mauveover,,0,Slow Cooldown ,12
0.005,91848,chestnut,munchkin,totesbasic,thicccbrowz,kittencream,royalpurple,happygokitty,greymatter,,1,Brisk Cooldown ,8
0.005,116925,limegreen,cymric,totesbasic,crazy,kittencream,swampgreen,whixtensions,greymatter,,2,Snappy Cooldown ,6
0.005,1336906,sapphire,selkirk,arcreactor,stunned,kittencream,poisonberry,soserious,greymatter,,0,Brisk Cooldown ,13
0.005,151998,strawberry,himalayan,luckystripe,raisedbrow,kittencream,lemonade,soserious,orangesoda,,1,Plodding Cooldown ,16
0.005,260047,strawberry,ragamuffin,luckystripe,thicccbrowz,granitegrey,swampgreen,soserious,mauveover,,0,Plodding Cooldown ,9
0.005,408569,topaz,manx,totesbasic,simple,peach,swampgreen,gerbil,aquamarine,,2,Sluggish Cooldown ,20
0.005,405491,bubblegum,munchkin,luckystripe,thicccbrowz,granitegrey,coffee,whixtensions,shadowgrey,,2,Brisk Cooldown ,10
0.005,449592,gold,munchkin,spock,crazy,sandalwood,chocolate,happygokitty,salmon,,1,Plodding Cooldown ,11
0.005,394727,mintgreen,ragdoll,totesbasic,simple,granitegrey,scarlet,happygokitty,greymatter,,0,Snappy Cooldown ,7
0.005,278440,sizzurp,ragamuffin,luckystripe,simple,peach,lemonade,pouty,mauveover,,1,Brisk Cooldown ,13
0.005,430115,topaz,himalayan,totesbasic,googly,sandalwood,violet,pouty,salmon,,1,Sluggish Cooldown ,22
0.005,252551,chestnut,ragamuffin,luckystripe,raisedbrow,kittencream,barkbrown,happygokitty,shadowgrey,,0,Brisk Cooldown ,11
0.005,254562,gold,ragamuffin,spock,crazy,granitegrey,barkbrown,soserious,salmon,,0,Snappy Cooldown ,6
0.005,624966,forgetmenot,selkirk,camo,thicccbrowz,purplehaze,egyptiankohl,happygokitty,harbourfog,,1,Snappy Cooldown ,9
0.005,409959,topaz,ragdoll,amur,thicccbrowz,bloodred,swampgreen,whixtensions,cottoncandy,,0,Snappy Cooldown ,4
0.005,339386,gold,himalayan,totesbasic,simple,kittencream,lemonade,pouty,greymatter,,0,Brisk Cooldown ,10
0.005,363519,mintgreen,sphynx,totesbasic,raisedbrow,kittencream,royalpurple,pouty,aquamarine,,0,Plodding Cooldown ,15
0.005,1296799,sapphire,savannah,tiger,crazy,icy,lemonade,wuvme,salmon,,0,Swift Cooldown ,2
0.005,461507,gold,sphynx,amur,thicccbrowz,granitegrey,swampgreen,happygokitty,greymatter,,1,Snappy Cooldown ,7
0.005,82523,sizzurp,laperm,luckystripe,thicccbrowz,kittencream,chocolate,happygokitty,aquamarine,,1,Plodding Cooldown ,15
0.005,1029609,dahlia,himalayan,totesbasic,chronic,buttercup,swampgreen,pouty,cottoncandy,,0,Swift Cooldown ,5
0.005,429457,strawberry,laperm,spock,thicccbrowz,sandalwood,skyblue,dali,mauveover,,2,Brisk Cooldown ,11
0.005,695607,chestnut,ragamuffin,leopard,wiley,icy,apricot,wuvme,cottoncandy,,2,Snappy Cooldown ,7
0.005,325176,sizzurp,himalayan,totesbasic,thicccbrowz,granitegrey,royalpurple,beard,greymatter,,1,Snappy Cooldown ,9
0.005,143930,sizzurp,himalayan,totesbasic,raisedbrow,kittencream,barkbrown,pouty,greymatter,,0,Brisk Cooldown ,7
0.005,113986,sizzurp,ragamuffin,totesbasic,raisedbrow,granitegrey,lemonade,pouty,orangesoda,,1,Plodding Cooldown ,14
0.005,395154,mintgreen,himalayan,luckystripe,thicccbrowz,granitegrey,lemonade,saycheese,mauveover,,0,Snappy Cooldown ,6
0.005,568687,strawberry,cymric,luckystripe,crazy,bloodred,scarlet,gerbil,greymatter,,0,Plodding Cooldown ,17
0.005,1347524,coralsunrise,pixiebob,totesbasic,stunned,morningglory,royalpurple,wuvme,dragonfruit,,0,Brisk Cooldown ,10
0.005,339819,sizzurp,sphynx,totesbasic,crazy,granitegrey,chocolate,pouty,orangesoda,,0,Brisk Cooldown ,13
0.005,1314346,pinefresh,munchkin,mittens,asif,frosting,royalpurple,rollercoaster,cinderella,,0,Plodding Cooldown ,14
0.005,1327565,chestnut,selkirk,rascal,asif,kittencream,springcrocus,happygokitty,cottoncandy,,0,Swift Cooldown ,5
0.005,568663,strawberry,ragamuffin,amur,thicccbrowz,morningglory,skyblue,soserious,greymatter,,0,Swift Cooldown ,4
0.005,248332,topaz,sphynx,totesbasic,crazy,granitegrey,lemonade,happygokitty,aquamarine,,0,Slow Cooldown ,19
0.005,1399147,thundergrey,ragdoll,spock,slyboots,morningglory,coffee,grim,bananacream,flapflap,0,Swift Cooldown ,3
0.005,1331146,thundergrey,selkirk,arcreactor,stunned,morningglory,barkbrown,happygokitty,shadowgrey,,0,Snappy Cooldown ,9
0.005,386253,strawberry,ragamuffin,totesbasic,raisedbrow,granitegrey,lemonade,pouty,salmon,,0,Sluggish Cooldown ,22
0.005,1328193,gold,sphynx,luckystripe,swarley,sandalwood,egyptiankohl,pouty,koala,,0,Snappy Cooldown ,8
0.005,265595,topaz,ragamuffin,totesbasic,crazy,granitegrey,royalpurple,beard,orangesoda,,0,Brisk Cooldown ,11
0.005,227062,sizzurp,cymric,calicool,thicccbrowz,peach,royalpurple,whixtensions,salmon,,1,Snappy Cooldown ,6
0.005,144836,mintgreen,himalayan,totesbasic,raisedbrow,granitegrey,scarlet,pouty,salmon,,0,Plodding Cooldown ,14
0.005,293424,topaz,munchkin,luckystripe,thicccbrowz,granitegrey,chocolate,pouty,shadowgrey,,1,Sluggish Cooldown ,19
0.005,409262,bubblegum,ragdoll,luckystripe,thicccbrowz,belleblue,lemonade,pouty,aquamarine,,0,Plodding Cooldown ,2
0.005,170240,strawberry,munchkin,totesbasic,thicccbrowz,kittencream,coffee,whixtensions,orangesoda,,1,Plodding Cooldown ,4
0.005,414376,strawberry,sphynx,luckystripe,raisedbrow,granitegrey,coffee,soserious,orangesoda,,0,Slow Cooldown ,4
0.005,489882,mintgreen,ragamuffin,luckystripe,crazy,kittencream,cerulian,happygokitty,mauveover,,1,Plodding Cooldown ,17
0.005,548457,limegreen,ragdoll,totesbasic,crazy,icy,scarlet,beard,salmon,,0,Snappy Cooldown ,8
0.005,296856,chestnut,munchkin,totesbasic,thicccbrowz,granitegrey,scarlet,dali,mauveover,,1,Slow Cooldown ,12
0.005,628566,topaz,sphynx,amur,chronic,icy,swampgreen,wuvme,cottoncandy,,1,Swift Cooldown ,4
0.005,147667,strawberry,munchkin,totesbasic,crazy,kittencream,skyblue,happygokitty,mauveover,,0,Sluggish Cooldown ,18
0.005,335102,bubblegum,ragamuffin,totesbasic,googly,granitegrey,royalpurple,pouty,orangesoda,,0,Snappy Cooldown ,6
0.005,281842,gold,ragamuffin,totesbasic,simple,granitegrey,chocolate,happygokitty,shadowgrey,,1,Plodding Cooldown ,4
0.005,1302415,cyan,birman,rascal,swarley,granitegrey,lemonade,happygokitty,greymatter,,0,Swift Cooldown ,4
0.005,623355,topaz,chartreux,calicool,chronic,azaleablush,swampgreen,beard,harbourfog,,0,Plodding Cooldown ,8
0.005,427001,sizzurp,ragdoll,amur,googly,kittencream,chocolate,happygokitty,cottoncandy,,1,Snappy Cooldown ,7
0.005,380941,limegreen,ragdoll,luckystripe,crazy,granitegrey,chocolate,beard,shadowgrey,,0,Brisk Cooldown ,8
0.005,478129,thundergrey,laperm,amur,slyboots,azaleablush,barkbrown,soserious,koala,,0,Brisk Cooldown ,6
0.005,437659,strawberry,sphynx,amur,thicccbrowz,belleblue,royalpurple,saycheese,greymatter,,0,Snappy Cooldown ,6
0.005,245956,strawberry,sphynx,totesbasic,otaku,granitegrey,royalpurple,saycheese,shadowgrey,,0,Slow Cooldown ,20
0.005,318563,chestnut,himalayan,spock,raisedbrow,kittencream,coffee,saycheese,aquamarine,,0,Brisk Cooldown ,3
0.005,208896,chestnut,chartreux,totesbasic,simple,emeraldgreen,scarlet,whixtensions,orangesoda,,0,Plodding Cooldown ,9
0.005,1307603,parakeet,sphynx,leopard,thicccbrowz,frosting,royalpurple,pouty,bananacream,,0,Brisk Cooldown ,10
0.005,391236,sizzurp,munchkin,luckystripe,raisedbrow,granitegrey,coffee,pouty,greymatter,,3,Slow Cooldown ,14
0.005,549578,mintgreen,sphynx,amur,chronic,kittencream,chocolate,gerbil,oldlace,,1,Swift Cooldown ,4
0.005,1340581,forgetmenot,selkirk,rascal,wiley,purplehaze,turtleback,grim,bananacream,,0,Snappy Cooldown ,6
0.005,401341,sizzurp,himalayan,luckystripe,crazy,emeraldgreen,scarlet,saycheese,salmon,,1,Brisk Cooldown ,12
0.005,1345240,thundergrey,selkirk,arcreactor,thicccbrowz,frosting,royalpurple,rollercoaster,koala,,0,Brisk Cooldown ,8
0.005,336680,gold,persian,calicool,thicccbrowz,belleblue,barkbrown,gerbil,greymatter,,1,Sluggish Cooldown ,5
0.005,223521,topaz,cymric,totesbasic,raisedbrow,granitegrey,swampgreen,whixtensions,shadowgrey,,0,Plodding Cooldown ,16
0.005,421409,chestnut,ragdoll,luckystripe,crazy,belleblue,skyblue,happygokitty,orangesoda,,0,Plodding Cooldown ,17
0.005,158235,bubblegum,himalayan,totesbasic,thicccbrowz,kittencream,barkbrown,happygokitty,aquamarine,,0,Brisk Cooldown ,8
